Test,Function,Failed,Passed,Occurrence_Count,Failure_Count,Success_Count,Tarantula_Score,SBI_Score,Jaccard_Score,Ochiai_Score,Average_Score
testRemove_int,org/jfree/data/time/ohlc/OHLCItem:getPeriod:()Lorg/jfree/data/time/RegularTimePeriod;,False,True,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0
testRemove_int,org/jfree/data/time/ohlc/OHLCSeries:getPeriod:(I)Lorg/jfree/data/time/RegularTimePeriod;,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testRemove_int,org/jfree/data/time/ohlc/OHLCSeries:remove:(I)Lorg/jfree/data/ComparableObjectItem;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testClipLine,org/jfree/chart/util/LineUtilities:clipLine:(Ljava/awt/geom/Line2D;Ljava/awt/geom/Rectangle2D;)Z,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testBug1766646A,org/jfree/data/xy/DefaultXYZDataset:getSeriesCount:()I,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testSetMaximumItemCount2,org/jfree/data/xy/XYCoordinate:getX:()D,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testSetMaximumItemCount2,org/jfree/data/xy/VectorSeries:getXValue:(I)D,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testSetMaximumItemCount2,org/jfree/data/xy/VectorSeries:getDataItem:(I)Lorg/jfree/data/ComparableObjectItem;,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testSetMaximumItemCount2,org/jfree/data/xy/VectorDataItem:getXValue:()D,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testFindMinimumRangeValue,org/jfree/data/xy/XYSeriesCollection:getRangeLowerBound:(Z)D,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
test1932146,org/jfree/chart/axis/PeriodAxis:createInstance:(Ljava/lang/Class;Ljava/util/Date;Ljava/util/TimeZone;Ljava/util/Locale;)Lorg/jfree/data/time/RegularTimePeriod;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testFindMinimumRangeValue,org/jfree/data/general/DatasetUtilities:findMinimumRangeValue:(Lorg/jfree/data/xy/XYDataset;)Ljava/lang/Number;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testPreviousStandardDateHourB,org/jfree/data/time/Hour:getFirstMillisecond:()J,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testPublicCloneable,org/jfree/chart/labels/StandardXYZToolTipGenerator:<init>:()V,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testPublicCloneable,org/jfree/chart/labels/StandardXYZToolTipGenerator:<init>:(Ljava/lang/String;Ljava/text/NumberFormat;Ljava/text/NumberFormat;Ljava/text/NumberFormat;)V,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/dial/DialBackground:<init>:(Ljava/awt/Paint;)V,False,True,7,0.0,7.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/dial/DialBackground:equals:(Ljava/lang/Object;)Z,False,True,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/dial/DialPlot:setBackground:(Lorg/jfree/chart/plot/dial/DialLayer;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/dial/DialPlot:setCap:(Lorg/jfree/chart/plot/dial/DialLayer;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testGetSeriesKey,org/jfree/data/gantt/TaskSeriesCollection:getSeriesKey:(I)Ljava/lang/Comparable;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testIndexOf,org/jfree/data/xy/DefaultWindDataset:getSeriesKey:(I)Ljava/lang/Comparable;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlotState:getLatestAngle:()D,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getLegendItems:()Lorg/jfree/chart/LegendItemCollection;,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:drawLeftLabel:(Ljava/awt/Graphics2D;Lorg/jfree/chart/plot/PiePlotState;Lorg/jfree/chart/plot/PieLabelRecord;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:drawRightLabel:(Ljava/awt/Graphics2D;Lorg/jfree/chart/plot/PiePlotState;Lorg/jfree/chart/plot/PieLabelRecord;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:lookupSectionPaint:(Ljava/lang/Comparable;Lorg/jfree/chart/plot/PiePlotState;)Ljava/awt/Paint;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getSectionOutlinePaint:()Ljava/awt/Paint;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getSectionOutlineStroke:()Ljava/awt/Stroke;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/data/DefaultKeyedValues:getKeys:()Ljava/util/List;,False,True,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/data/general/DefaultPieDataset:getItemCount:()I,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/data/general/DefaultPieDataset:getKeys:()Ljava/util/List;,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/data/general/DefaultPieDataset:getKey:(I)Ljava/lang/Comparable;,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/data/general/DefaultPieDataset:getValue:(I)Ljava/lang/Number;,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/data/general/DefaultPieDataset:getValue:(Ljava/lang/Comparable;)Ljava/lang/Number;,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/data/general/DefaultPieDataset:setValue:(Ljava/lang/Comparable;D)V,False,True,9,0.0,9.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/data/general/DatasetUtilities:calculatePieDatasetTotal:(Lorg/jfree/data/general/PieDataset;)D,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/data/general/DatasetUtilities:isEmptyOrNull:(Lorg/jfree/data/general/PieDataset;)Z,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/AbstractPieLabelDistributor:getPieLabelRecord:(I)Lorg/jfree/chart/plot/PieLabelRecord;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/AbstractPieLabelDistributor:addPieLabelRecord:(Lorg/jfree/chart/plot/PieLabelRecord;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/AbstractPieLabelDistributor:getItemCount:()I,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/AbstractPieLabelDistributor:clear:()V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PieLabelDistributor:distributeLabels:(DD)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PieLabelDistributor:isOverlap:()Z,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PieLabelDistributor:sort:()V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/labels/StandardPieSectionLabelGenerator:generateSectionLabel:(Lorg/jfree/data/general/PieDataset;Ljava/lang/Comparable;)Ljava/lang/String;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/labels/AbstractPieItemLabelGenerator:createItemArray:(Lorg/jfree/data/general/PieDataset;Ljava/lang/Comparable;)[Ljava/lang/Object;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/labels/AbstractPieItemLabelGenerator:generateSectionLabel:(Lorg/jfree/data/general/PieDataset;Ljava/lang/Comparable;)Ljava/lang/String;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlotState:<init>:(Lorg/jfree/chart/plot/PlotRenderingInfo;)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlotState:getPassesRequired:()I,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlotState:setPassesRequired:(I)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlotState:getTotal:()D,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlotState:setTotal:(D)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getArcBounds:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;DDD)Ljava/awt/geom/Rectangle2D;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:drawRightLabels:(Lorg/jfree/data/KeyedValues;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;FLorg/jfree/chart/plot/PiePlotState;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/chart/title/CompositeTitle:setBackgroundPaint:(Ljava/awt/Paint;)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:drawLeftLabels:(Lorg/jfree/data/KeyedValues;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;FLorg/jfree/chart/plot/PiePlotState;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/chart/title/CompositeTitle:writeObject:(Ljava/io/ObjectOutputStream;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/chart/title/CompositeTitle:readObject:(Ljava/io/ObjectInputStream;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/chart/renderer/xy/XYDotRenderer:readObject:(Ljava/io/ObjectInputStream;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/chart/renderer/xy/XYDotRenderer:writeObject:(Ljava/io/ObjectOutputStream;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/Plot:drawBackground:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/Plot:fillBackground:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getDataset:()Lorg/jfree/data/general/PieDataset;,False,True,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getStartAngle:()D,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getInteriorGap:()D,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:lookupSectionPaint:(Ljava/lang/Comparable;Z)Ljava/awt/Paint;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getSectionPaint:()Ljava/awt/Paint;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getSectionKey:(I)Ljava/lang/Comparable;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:lookupSectionOutlinePaint:(Ljava/lang/Comparable;)Ljava/awt/Paint;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:lookupSectionOutlinePaint:(Ljava/lang/Comparable;Z)Ljava/awt/Paint;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:lookupSectionOutlineStroke:(Ljava/lang/Comparable;)Ljava/awt/Stroke;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:lookupSectionOutlineStroke:(Ljava/lang/Comparable;Z)Ljava/awt/Stroke;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getExplodePercent:(Ljava/lang/Comparable;)D,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getMaximumExplodePercent:()D,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getLabelLinkStyle:()Lorg/jfree/chart/plot/PieLabelLinkStyle;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getLabelLinkDepth:()D,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getLabelFont:()Ljava/awt/Font;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getMinimumArcAngleToDraw:()D,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:getLegendItemShape:()Ljava/awt/Shape;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:setLegendLabelGenerator:(Lorg/jfree/chart/labels/PieSectionLabelGenerator;)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:initialise:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlot;Ljava/lang/Integer;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/plot/PiePlotState;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:draw:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:drawPie:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:drawItem:(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullLegendLabels,org/jfree/chart/plot/PiePlot:drawLabels:(Ljava/awt/Graphics2D;Ljava/util/List;DLjava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
test1932146,org/jfree/chart/axis/PeriodAxis:autoAdjustRange:()V,False,True,7,0.0,7.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/chart/axis/PeriodAxis:writeObject:(Ljava/io/ObjectOutputStream;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals_ObjectList2,org/jfree/chart/plot/XYPlot:setDomainAxisLocation:(Lorg/jfree/chart/axis/AxisLocation;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/needle/PlumNeedle:clone:()Ljava/lang/Object;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:setFillBox:(Z)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:setItemMargin:(D)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:setMaximumBarWidth:(D)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:setMeanVisible:(Z)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:setMedianVisible:(Z)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/XYPlot:getWeight:()I,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/XYPlot:setFixedDomainAxisSpace:(Lorg/jfree/chart/axis/AxisSpace;Z)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/XYPlot:getFixedRangeAxisSpace:()Lorg/jfree/chart/axis/AxisSpace;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/XYPlot:getFixedLegendItems:()Lorg/jfree/chart/LegendItemCollection;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/renderer/xy/StandardXYItemRenderer:getBaseShapesVisible:()Z,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/renderer/xy/StandardXYItemRenderer:getPlotLines:()Z,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/renderer/xy/StandardXYItemRenderer:getPlotImages:()Z,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/renderer/xy/StandardXYItemRenderer:getPlotDiscontinuous:()Z,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/renderer/xy/StandardXYItemRenderer:initialise:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/XYPlot;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/renderer/xy/XYItemRendererState;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/renderer/xy/StandardXYItemRenderer:drawItem:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/xy/XYItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;Lorg/jfree/chart/plot/XYPlot;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/xy/XYDataset;IILorg/jfree/chart/plot/CrosshairState;I)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/CombinedRangeXYPlot:getSubplots:()Ljava/util/List;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/CombinedRangeXYPlot:calculateAxisSpace:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/CombinedRangeXYPlot:draw:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/CombinedRangeXYPlot:getLegendItems:()Lorg/jfree/chart/LegendItemCollection;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/CombinedRangeXYPlot:setFixedDomainAxisSpaceForSubplots:(Lorg/jfree/chart/axis/AxisSpace;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/plot/CombinedRangeXYPlot:plotChanged:(Lorg/jfree/chart/event/PlotChangeEvent;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/axis/AxisSpace:getTop:()D,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/axis/AxisSpace:getBottom:()D,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/axis/AxisSpace:ensureAtLeast:(DLorg/jfree/ui/RectangleEdge;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/renderer/xy/StandardXYItemRenderer$State:<init>:(Lorg/jfree/chart/plot/PlotRenderingInfo;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/renderer/xy/StandardXYItemRenderer$State:access$002:(Lorg/jfree/chart/renderer/xy/StandardXYItemRenderer$State;I)I,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/annotations/XYTextAnnotation:getText:()Ljava/lang/String;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/annotations/XYTextAnnotation:getFont:()Ljava/awt/Font;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testNotification,org/jfree/chart/annotations/XYTextAnnotation:getPaint:()Ljava/awt/Paint;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:getFillBox:()Z,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:setArtifactPaint:(Ljava/awt/Paint;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/urls/StandardCategoryURLGenerator:<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/ChartRenderingInfo:clone:()Ljava/lang/Object;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testIndexOf,org/jfree/data/xy/XYSeriesCollection:indexOf:(Lorg/jfree/data/xy/XYSeries;)I,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDelete_RegularTimePeriod,org/jfree/data/time/TimeSeries:delete:(Lorg/jfree/data/time/RegularTimePeriod;)V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/data/statistics/HistogramDataset:getSeriesCount:()I,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/data/statistics/HistogramDataset:clone:()Ljava/lang/Object;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/chart/title/LegendGraphic:hashCode:()I,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/chart/plot/MeterInterval:writeObject:(Ljava/io/ObjectOutputStream;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/chart/plot/MeterInterval:readObject:(Ljava/io/ObjectInputStream;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/LineRenderer3D:setXOffset:(D)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/LineRenderer3D:setYOffset:(D)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testFindRangeBounds2,org/jfree/chart/renderer/xy/XYBarRenderer:<clinit>:()V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/block/AbstractBlock:setBorder:(Lorg/jfree/chart/block/BlockBorder;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testHashCode,org/jfree/chart/plot/dial/DialBackground:hashCode:()I,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/ChartRenderingInfo:getChartArea:()Ljava/awt/geom/Rectangle2D;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testHashCode,org/jfree/data/function/NormalDistributionFunction2D:hashCode:()I,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testFindRangeBounds,org/jfree/data/statistics/DefaultMultiValueCategoryDataset:getRowKey:(I)Ljava/lang/Comparable;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testGetItemRow,org/jfree/data/xy/MatrixSeries:getItemRow:(I)I,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testGetSubtitles,org/jfree/chart/JFreeChart:getSubtitles:()Ljava/util/List;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testGetRowKeys,org/jfree/data/category/DefaultIntervalCategoryDataset:getRowKeys:()Ljava/util/List;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/ScatterRenderer:setUseSeriesOffset:(Z)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/ScatterRenderer:setDrawOutlines:(Z)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/category/ScatterRenderer:setUseOutlinePaint:(Z)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
